created_utc,model,dataset,concurrency,data_num,ttft_ms,tpot_ms,total_output_throughput_token_s,throughput_per_gpu_token_s,ttft_sla_ms,tpot_sla_ms,sla_status,observed_max_concurrency,concurrency_matched,success_requests,failed_requests,run_dir,request_rate,max_running_requests
2026-09-06T16:41:16.902359+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,24,96,21338.2,43.9,368.362,46.0453,10000.0,20.0,FAIL_BOTH,24,True,96,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_16k_p0/20260906T163618700312Z_c24,8,32
2026-09-06T16:46:52.939716+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,28,112,24918.9,49.6,377.4824,47.1853,10000.0,20.0,FAIL_BOTH,28,True,112,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_16k_p0/20260906T164118733954Z_c28,8,32
2026-09-06T16:53:13.959736+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,32,128,28998.4,51.6,376.4107,47.0513,10000.0,20.0,FAIL_BOTH,32,True,128,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_16k_p0/20260906T164654766406Z_c32,8,32
2026-09-06T17:00:10.547636+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,36,144,37240.7,51.0,381.9227,47.7403,10000.0,20.0,FAIL_BOTH,36,True,144,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_16k_p0/20260906T165314803006Z_c36,8,32
2026-09-06T17:07:55.568576+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,40,160,47223.0,51.6,377.4141,47.1768,10000.0,20.0,FAIL_BOTH,40,True,160,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_16k_p0/20260906T170010842720Z_c40,8,32
2026-09-06T17:16:15.935354+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,44,176,56153.0,51.3,383.9674,47.9959,10000.0,20.0,FAIL_BOTH,44,True,176,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_16k_p0/20260906T170756881845Z_c44,8,32
2026-09-06T17:25:25.493516+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,48,192,64889.1,51.6,380.0448,47.5056,10000.0,20.0,FAIL_BOTH,48,True,192,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_16k_p0/20260906T171616923590Z_c48,8,32
2026-09-06T17:35:10.920946+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,52,208,75371.5,51.5,385.4366,48.1796,10000.0,20.0,FAIL_BOTH,52,True,208,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_16k_p0/20260906T172526972618Z_c52,8,32
2026-09-06T17:45:42.043945+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,56,224,83366.0,51.7,381.7288,47.7161,10000.0,20.0,FAIL_BOTH,56,True,224,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_16k_p0/20260906T173511021063Z_c56,8,32
2026-09-06T17:56:50.767618+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,60,240,92945.8,51.7,386.3824,48.2978,10000.0,20.0,FAIL_BOTH,60,True,240,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_16k_p0/20260906T174543072330Z_c60,8,32
2026-09-06T18:08:46.179774+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,64,256,101845.9,51.7,383.3902,47.9238,10000.0,20.0,FAIL_BOTH,64,True,256,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_16k_p0/20260906T175651119801Z_c64,8,32
2026-09-07T01:20:12.251535+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,170,680,371780.8,54.9,361.4679,45.1835,20000.0,20.0,FAIL_BOTH,170,True,680,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_128k_p90/20260907T004706936872Z_c170,8,32
2026-09-07T01:55:04.848499+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,170,680,291127.8,92.3,409.8218,51.2277,20000.0,20.0,FAIL_BOTH,170,True,680,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_128k_p90/20260907T012545422985Z_c170,8,64
2026-09-07T02:37:30.467476+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,170,680,442774.1,32.8,319.6468,39.9558,10000.0,20.0,FAIL_BOTH,170,True,680,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_16k_p0/20260907T020035931132Z_c170,8,16
2026-09-07T03:09:41.439379+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,170,680,266270.6,86.8,444.6932,55.5866,10000.0,20.0,FAIL_BOTH,170,True,680,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_16k_p0/20260907T024302142395Z_c170,8,64
2026-09-07T03:44:56.881872+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,170,680,346319.3,22.4,596.8595,74.6074,4000.0,20.0,FAIL_BOTH,170,True,680,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T031510452889Z_c170,8,16
2026-09-07T04:10:45.725727+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,170,680,214752.0,30.6,883.5857,110.4482,4000.0,20.0,FAIL_BOTH,170,True,680,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T035026033877Z_c170,8,32
2026-09-07T04:18:46.758066+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,4,16,6090.5,16.3,179.6632,22.4579,20000.0,20.0,PASS,4,True,16,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_128k_p90/20260907T041616848874Z_c4,8,32
2026-09-07T04:21:06.125183+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,8,32,5539.4,20.5,307.9262,38.4908,20000.0,20.0,FAIL_TPOT,8,True,32,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_128k_p90/20260907T041846868987Z_c8,8,32
2026-09-07T04:23:41.197203+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,12,48,3534.6,25.2,414.8468,51.8558,20000.0,20.0,FAIL_TPOT,12,True,48,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_128k_p90/20260907T042106890781Z_c12,8,32
2026-09-07T04:26:29.158255+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,16,64,2742.2,29.0,499.7793,62.4724,20000.0,20.0,FAIL_TPOT,16,True,64,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_128k_p90/20260907T042342926319Z_c16,8,32
2026-09-07T04:29:35.221060+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,20,80,3417.3,32.6,549.2781,68.6598,20000.0,20.0,FAIL_TPOT,20,True,80,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_128k_p90/20260907T042630955493Z_c20,8,32
2026-09-07T04:32:45.321744+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,24,96,2526.1,34.7,638.9848,79.8731,20000.0,20.0,FAIL_TPOT,24,True,96,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_128k_p90/20260907T042936983345Z_c24,8,32
2026-09-07T04:38:43.004873+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,28,112,27914.7,50.8,356.7806,44.5976,20000.0,20.0,FAIL_BOTH,28,True,112,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_128k_p90/20260907T043247007491Z_c28,8,32
2026-09-07T04:45:29.565422+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,32,128,32715.9,53.7,351.3846,43.9231,20000.0,20.0,FAIL_BOTH,32,True,128,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_128k_p90/20260907T043843038307Z_c32,8,32
2026-09-07T04:53:00.460427+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,36,144,41532.4,53.3,355.0404,44.38,20000.0,20.0,FAIL_BOTH,36,True,144,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_128k_p90/20260907T044531078723Z_c36,8,32
2026-09-07T05:01:23.371418+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,40,160,52367.3,54.0,351.2435,43.9054,20000.0,20.0,FAIL_BOTH,40,True,160,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_128k_p90/20260907T045301145854Z_c40,8,32
2026-09-07T05:10:23.261404+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,44,176,61961.2,53.6,356.7863,44.5983,20000.0,20.0,FAIL_BOTH,44,True,176,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_128k_p90/20260907T050125190720Z_c44,8,32
2026-09-07T05:20:15.637484+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,48,192,71369.0,54.0,353.5003,44.1875,20000.0,20.0,FAIL_BOTH,48,True,192,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_128k_p90/20260907T051025238868Z_c48,8,32
2026-09-07T05:30:45.543658+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,52,208,82804.5,53.9,358.1145,44.7643,20000.0,20.0,FAIL_BOTH,52,True,208,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_128k_p90/20260907T052017289840Z_c52,8,32
2026-09-07T05:42:05.144009+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,56,224,90984.1,54.0,355.1753,44.3969,20000.0,20.0,FAIL_BOTH,56,True,224,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_128k_p90/20260907T053047338647Z_c56,8,32
2026-09-07T05:54:04.277764+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,60,240,101274.2,54.1,359.1541,44.8943,20000.0,20.0,FAIL_BOTH,60,True,240,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_128k_p90/20260907T054205394920Z_c60,8,32
2026-09-07T06:06:55.197163+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,64,256,111610.1,54.0,356.4257,44.5532,20000.0,20.0,FAIL_BOTH,64,True,256,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_128k_p90/20260907T055405454174Z_c64,8,32
2026-09-07T06:14:54.761102+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,4,16,6042.6,16.3,179.765,22.4706,20000.0,20.0,PASS,4,True,16,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_128k_p90/20260907T061226141648Z_c4,8,64
2026-09-07T06:17:17.737293+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,8,32,5200.3,20.8,307.911,38.4889,20000.0,20.0,FAIL_TPOT,8,True,32,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_128k_p90/20260907T061456166584Z_c8,8,64
2026-09-07T06:19:48.760002+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,12,48,3562.3,25.3,415.1454,51.8932,20000.0,20.0,FAIL_TPOT,12,True,48,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_128k_p90/20260907T061718188930Z_c12,8,64
2026-09-07T06:22:35.801115+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,16,64,3100.6,28.7,499.4368,62.4296,20000.0,20.0,FAIL_TPOT,16,True,64,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_128k_p90/20260907T061950215717Z_c16,8,64
2026-09-07T06:25:37.103749+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,20,80,2687.0,33.2,554.023,69.2529,20000.0,20.0,FAIL_TPOT,20,True,80,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_128k_p90/20260907T062236240737Z_c20,8,64
2026-09-07T06:28:47.137501+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,24,96,2978.3,34.1,639.551,79.9439,20000.0,20.0,FAIL_TPOT,24,True,96,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_128k_p90/20260907T062538267530Z_c24,8,64
2026-09-07T06:34:43.664198+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,28,112,27719.0,50.8,357.6788,44.7099,20000.0,20.0,FAIL_BOTH,28,True,112,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_128k_p90/20260907T062848291260Z_c28,8,64
